station_eu_code;banda;wday;week;coordx;coordy;Intercept;rest;oldvalue.x;oldvalue.y;altitudedem;d_a2;clc_arable_agri;tipo_zona;value;t2m;tp;dtr;wspeed;pblmax;pblmin;pwspeed;rh;nirradiance;sp;weekend;day;evalue;mm
IT2183A;21;6;12;607619;4824856;1;0;33.9130434782609;12;-0.6569341824959961;-0.08657415844542236;-0.8517546769492405;U;-1.0335386301591907;-0.05291022570852302;0;-1.5587320181155304;-0.7119686731260112;0.26812694132764014;0.07007798409878258;-1.0616138678390383;1.3481736511427111;-0.30392684263982606;-0.18568983086070834;0;21;0.3557458775405852;3
IT0977A;21;6;12;342653;5065946;1;0;4.66666666666667;3;6.8569449865162095;-0.1162092867467447;-0.8517546769492405;R-remote;-0.4302451371066518;-0.07936533856278438;0.029450512106111326;-0.9861365828894164;-0.14982785093908357;1.244875084735473;0;-0.1933657758931494;3.522103663610333;0.2765342945907433;-0.21187685828978342;0;21;0.6503496503496501;3
IT0983A;21;6;12;369621;5066063;1;0;26.75;10;1.4414050706278592;-0.23679410806213097;-0.8517546769492405;U;-0.9777303971076599;-0.13227556427130738;0.07362628026527823;-0.44535200517586526;-0.13674555961321966;1.3214827822576558;0;0;3.59793843148711;0.2543593747414855;-0.16664472000320085;0;21;0.37616387337057733;3
IT0988A;21;6;12;403790;5049969;1;0;10.5;5;0.7334436530521584;-0.24503916746319318;0.6114477148005519;R;-0.7316134613877414;-0.158730677125569;0.13252730447750083;-0.6998388652763603;-0.46827544640898683;1.015051992168924;0;-0.32959963901243394;2.9322776912353965;-0.8830835728204395;-0.19045110857508663;0;21;0.4811320754716981;3
IT2233A;21;6;12;370043;5065884;1;0;30.0416666666667;11;1.3866657857637585;-0.23679410806213097;-0.8517546769492405;U;-0.9989633808517646;-0.13227556427130738;0.07362628026527823;-0.44535200517586526;-0.13674555961321966;1.3214827822576558;0;0;3.59793843148711;0.2543593747414855;-0.16664472000320085;0;21;0.3682609897705276;3
IT0703A;21;6;12;689831;5102735;1;0;34.1666666666667;11;0.8210265088347194;0.2725102316713324;-0.31968107994931594;S;-1.1272279560346674;-0.33068891067826844;0.5448344739630591;-1.4314885880652826;-0.17814878363213071;-0.593709655796918;0;-0.09362489779803662;2.5193995105729408;-0.6991621787765964;0.06189661028690363;0;21;0.3239299610894939;3
IT1037A;21;6;12;664448;5103237;1;0;46;17;0.0437286637644912;-0.0424198186893314;-0.8517546769492405;U;-0.9917344864939883;-0.3174613542511379;0.47120819369778083;-1.6541645906532154;0.056192470958547514;-0.7660769752218294;0;0.2090552487274413;2.5362516812122258;-0.780035415873889;-0.1237932205738046;0;21;0.37093275488069427;3
IT1191A;21;6;12;651389;5105081;1;0;6.14166666666667;7;4.714814305501074;0.016408689687314845;-0.8517546769492405;R;NA;-0.2910062413968765;0.5153839618569478;-1.876840593241149;-0.17814878363213071;-0.6511654289385549;0;0.12563611874907432;2.502547339933658;-0.9378686689186054;-0.10236747085911047;0;21;1.1375166889185575;3
IT0591A;21;6;12;658221;5084119;1;0;29.7083333333333;13;-6.276412678925864e-5;-0.3004136049560479;-0.5524632786367829;U;-0.822175766269865;-0.43650936209531477;0.5448344739630591;-1.0179474404019782;0.02832093269304714;-0.6511654289385549;0;0.29004866383972416;2.4519908280158065;-0.528284855232316;-0.27615410743387603;0;21;0.4394744199049487;3
IT1859A;21;6;12;663091;5107805;1;0;59.8333333333333;20;0.07292294902534484;-0.28165585977760865;-0.5524632786367829;U;-1.0925130183043792;-0.3174613542511379;0.47120819369778083;-1.6541645906532154;0.056192470958547514;-0.6511654289385549;0;0.2090552487274413;2.5362516812122258;-0.780035415873889;-0.1237932205738046;0;21;0.33537263626251423;3
IT0507A;21;6;12;702871;5176947;1;0;36.4875;17;1.357471500502905;-0.25855205180473045;-0.8185000771367451;U;-0.76062818850939;-0.15873067712556876;0.47120819369778083;-2.290381740904454;-0.2111349338177304;-0.34473463884982325;0;-0.15331841245628008;1.7189214052069568;-0.3743648233374683;-0.21663813600416137;0;21;0.4673727365903656;3
IT1334A;21;6;12;679587;5151740;1;0;40.3708333333333;15;0.2517379462480734;-0.15978010762525943;-0.8517546769492405;U;-0.9858868062394595;-0.13227556427130738;0.3975819134325026;-2.7357337460803177;-0.22170835769236086;-0.3255827144692779;0;0;1.786330087764092;-1.0017846143664662;-0.22854133029010426;0;21;0.3731082054977869;3
IT1335A;21;6;12;665393;5169899;1;0;38.2416666666667;14;0.44515008610122875;-0.25729671596302395;-0.8517546769492405;U;-1.0003624099893011;0;0.36813140132639127;-3.2765183237938693;-0.37795543114968927;-0.2872788657081861;0.07007798409878252;-0.3750019506042819;1.90429528223908;-0.24522852539179113;-0.24758644114761186;0;21;0.367746142143012;3
IT2096A;21;6;12;679720;5152269;1;0;27.9791666666667;14;0.33202223071542086;-0.15978010762525943;-0.8517546769492405;U;-0.6888531042201045;-0.13227556427130738;0.3975819134325026;-2.7357337460803177;-0.22170835769236086;-0.3255827144692779;0;0;1.786330087764092;-1.0017846143664662;-0.22854133029010426;0;21;0.5021516545481518;3
IT0502A;21;6;12;679671;5150321;1;0;55.3708333333333;17;0.25903651756328677;-0.22363642763518018;-0.8517546769492405;U;-1.1767788935813108;-0.13227556427130738;0.3975819134325026;-2.7357337460803177;-0.22170835769236086;-0.3255827144692779;0;0;1.786330087764092;-1.0017846143664662;-0.22854133029010426;0;21;0.3082701119206793;3
IT1259A;21;6;12;813625;5126627;1;0;22.1679290909091;6;-0.09129490556695688;-0.2821479811909576;2.008140906925354;S;-1.294858714787595;-0.37037157995966075;0.7657133147588939;-2.7357337460803177;-0.32906071661494596;-0.7086212020801923;0;-0.5903781220775286;2.1149474152301275;-1.029177162415549;-0.2928185794341944;0;21;0.2739365647832213;3
IT0966A;21;6;12;827954;5110141;1;0;21.1474639130435;13;-0.29565490239293235;-0.2641058280244472;-0.8517546769492405;U;-0.4836253127725656;-0.22486845926122262;0.47120819369778083;-3.0856531787184984;-0.27124254982673773;-0.03830384876109133;0;-0.5469210055337768;1.6683648932891049;-1.0630917457144138;-0.27139282971949774;0;21;0.6165441698648141;3
IT1168A;21;6;12;840338;5100476;1;0;7.99159782608696;6;-0.4708206139580542;-0.2847873522375005;-0.05364428144935366;S;-0.2825374467041586;-0.264551128542615;0.29450512106111304;-2.2267600258793285;-0.6295596536301458;-0.49795003389418907;0;-0.8473222577027857;1.887443111599795;-1.0474388611149377;-0.21663813600416149;0;21;0.7538684115433746;3
IT1587A;21;6;12;857851;5097411;1;0;30.0071891304348;17;-0.3941856151483134;-0.15966391318666745;-0.8517546769492405;U;-0.5656855212707996;-0.27777868496974567;0.1767030726366678;-1.8768405932411485;-1.137444117067241;-0.49795003389418907;0;-1.4767446504482027;2.3087473775818927;-0.9600435887678633;-0.1833091920035218;0;21;0.5679706573043689;3
IT2169A;21;6;12;834048;5085492;1;0;NA;10;-0.671531325126423;-0.13854577317642805;1.3430489106754482;R;NA;-0.17195823355269982;0.044175768159166906;-1.6541645906532159;-0.3636385500012941;0.5937096557969178;-0.07007798409878246;-1.0161308205894657;1.7357735758462407;-0.9639568099177324;-0.12141258171661551;0;21;NA;3
IT2170A;21;6;12;831148;5081870;1;0;NA;7;-0.6824791820992431;-0.09638547185097052;1.442812710112934;R;NA;-0.17195823355269982;0.044175768159166906;-1.6541645906532159;-0.3636385500012941;0.5937096557969178;-0.07007798409878246;-1.0161308205894657;1.7357735758462407;-0.9639568099177324;-0.12141258171661551;0;21;NA;3
IT2152A;21;6;12;831794;5083142;1;0;21.0634304347826;9;-0.6788298964416364;-0.20423948707733944;0.7444661140505331;S;-0.8440002991735129;-0.17195823355269982;0.044175768159166906;-1.6541645906532159;-0.3636385500012941;0.5937096557969178;-0.07007798409878246;-1.0161308205894657;1.7357735758462407;-0.9639568099177324;-0.12141258171661551;0;21;0.4299870017784987;3
IT2201A;21;6;12;783273;5096387;1;0;43.1283026086957;17;-0.5802991836862553;-0.1292452965819871;-0.8517546769492405;U;-0.9274169702014943;-0.10582045141704582;0.5890102421222261;-3.4991943263818035;-0.12377180248575237;-0.09575962190272874;0.07007798409878252;-0.46558357508536796;1.7610518318051671;-1.094397514913366;-0.17854791428914352;0;21;0.39557417173627846;3
IT2140A;21;6;12;827088;5110620;1;0;27.8962595652174;10;-0.28470704542011227;-0.30106596829635784;-0.8517546769492405;U;-1.0195354904479363;-0.22486845926122262;0.47120819369778083;-3.0856531787184984;-0.27124254982673773;-0.03830384876109133;0;-0.5469210055337768;1.6683648932891049;-1.0630917457144138;-0.27139282971949774;0;21;0.36076247887586593;3
IT2200A;21;6;12;771377;5094558;1;0;42.8605117391304;11;-0.6058441832895023;-0.13695262665111027;-0.08689888126184894;S;-1.3533362538023046;-0.10582045141704582;0.7951638268650052;-3.340140038818993;-0.18516743114817436;-0.2681269413276404;0.07007798409878252;-0.43775039331180887;1.836886599681944;-1.0761358162139774;-0.1547415257172578;0;21;0.25837681048593314;3
IT2129A;21;6;12;851360;5082364;1;0;25.2397030434783;10;-0.671531325126423;-0.26105111888692467;-0.5524632786367829;U;-0.9198370320930676;-0.317461354251138;0.07362628026527823;-1.113380012939665;-1.0319545552609584;0.40219041199146044;0.07007798409878246;-1.5422908369784296;2.393008230778312;-0.9417818900684745;-0.18568983086070834;0;21;0.3985839921908416;3
IT2182A;21;6;12;843278;5160455;1;0;9.1692947826087;11;3.065337188262843;-0.2738356240865297;0.31215631648809444;S;NA;-0.17195823355269968;1.1485699721383407;-1.6541645906532156;-0.45141933169512183;0.8235327483634667;0.14015596819756498;-0.20023681718434733;2.485695169294374;-0.19957427864331936;-0.23330260800448288;0;21;1.1975021034853826;3
IT0267A;22;7;12;532499;5019632;1;0;40.0867104166667;6;-0.3905363294907067;-0.2199059174563671;2.4404507044877928;S;-1.8852475831398152;-0.370371579959661;0.07362628026527823;-3.8809246165325444;2.195092689314649;0.6128615801774637;1.1913257296793027;0.006769481492703955;0.6740868255713549;-0.44219398993519793;-0.04999341600095797;1;22;0.151791473767162;3
IT0477A;22;7;12;514954;5038021;1;0;66.1776979166667;12;-0.21537061792558485;-0.30415225539545593;-0.8517546769492405;U;-1.7006480066528153;-0.370371579959661;0.1030767923713895;-4.008168046582792;1.7570652664173458;-0.13406347066382032;0.21023395229634756;0.1371795955027162;1.1965041153891565;-0.8517778036214876;0.0023806388571864234;1;22;0.18256518226106397;3
IT0594A;22;7;12;595527;5043761;1;0;39.7902691666667;7;-0.15698204740387758;-0.14088620758635734;-0.7187362776992593;U;-1.7260376295701854;-0.2777786849697459;0.11780204842444525;-3.9763571890702307;1.3534062757052001;0.3064307900887319;0.56062387279026;-0.35355522964062724;0.18537387703212183;-0.8609086529711818;-0.0666578880012792;1;22;0.17798827002984816;3
IT0709A;22;7;12;641773;5000578;1;0;45.6796691666667;9;-0.635038468550356;-0.2671884139842176;-0.5524632786367829;U;-1.615565674384563;-0.4100542492410531;0.014725256053055635;-4.103600619120478;2.292802825216056;0.6320135045580095;0.9110137932841728;-0.18163617471113247;-0.5224172898178008;-0.7865574511236706;-0.03570958285782866;1;22;0.19877819489848852;3
IT0837A;22;7;12;543366;5053430;1;0;24.7375945833333;6;-0.018309192414822782;0.07195303732967076;2.473705304300288;U;-1.4040696447773096;-0.3703715799596611;0.1030767923713895;-3.9763571890702303;1.1005181995274502;-0.6511654289385549;0.07007798409878252;-0.4101907541503327;1.3565997364623534;-0.9026496785697848;-0.11427066514505355;1;22;0.24559544119837046;3
IT1190A;22;7;12;543753;5108833;1;0;11.48835375;4;0.5290836562261829;-0.29606124185135446;-0.7519908775117545;U;-1.0390136330004833;-0.6216951520751449;0.9865921555547286;-3.4991943263818026;0.030307849292686595;-2.1067116818600318;0;-0.2135115086438757;3.8338688204370848;-2.0100912639827135;-0.09046427657316514;1;22;0.35380348999097483;3
IT0842A;22;7;12;578998;5014456;1;0;35.8648825;9;-0.4708206139580542;0.44948887618688915;2.473705304300288;R;-1.3742685627259763;-0.35714402353253033;0.0589010242122226;-3.8809246165325457;2.3803478305509973;0.7469250508412839;1.1913257296793027;-0.2573216858133245;-0.016852170639284125;-0.6182889416793033;-0.0761804434300356;1;22;0.25302459976061364;3
IT1287A;22;7;12;554887;5000807;1;0;43.35028875;8;-0.4671713283004475;-0.12037558465964783;-0.31968107994931594;U;-1.6797534355805461;-0.47619203137670707;0.0589010242122226;-2.8629771761305656;2.8579498836270334;0.8043808239829212;1.1913257296793027;-0.030304456425508497;0.7330694228088495;-0.48915264373362594;-0.047612777143771656;1;22;0.18641993489629002;3
IT0732A;22;7;12;484792;5075857;1;0;32.1716245833333;9;0.9232065072477071;-0.10038692271243028;-0.8517546769492405;U;-1.2659139347301305;-0.5158747006580993;0.8393395950241721;-4.48533090927122;0.7629904325421527;-0.90014044588565;0.07007798409878252;0.10210114381626978;2.443564742696164;-1.7413834116917086;-0.130935137145372;1;22;0.2819814656836241;3
IT0846A;22;7;12;602576;5039860;1;0;25.8206;13;-0.17157919003430439;0.15711432713289977;0.04611951798813218;S;-0.6824257891572021;-0.29100624139687636;0.1030767923713895;-3.817302901507422;1.3534062757052001;0.3064307900887319;0.56062387279026;-0.35355522964062724;0.0842608531964194;-0.8752571305207014;-0.08808363771597588;1;22;0.5053895357360555;3
IT1174A;22;7;12;499172;5014364;1;0;27.6190754166667;12;-0.35769275857224636;-0.2806040907490022;-0.21991728051183007;R;-0.8289153667856342;-0.5026471442309682;0.23560409684889042;-3.3083291813064317;2.362743895338443;0.3064307900887321;0.6307018568890426;0.04209740577996812;1.6178083813712538;-0.6235065698791288;-0.06427724914409283;1;22;0.43652249644389696;3
IT0741A;22;7;12;601972;5011421;1;0;36.3868304166667;8;-0.5292091844797615;0.7074222187300411;1.5093219097379247;R;-1.5050873232999997;-0.370371579959661;0.044175768159166906;-4.039978904095355;2.381876492522327;0.7469250508412839;1.4015596819756502;-0.3401188639330811;-0.26120864490890106;-0.7735133806241072;-0.023806388571885884;1;22;0.22199790739565112;3
IT0906A;22;7;12;567206;5112996;1;0;24.4869229166667;6;0.44515008610122875;-0.052731938405842074;-0.35293567976181117;U;-1.3939259416622711;-0.4894195878038379;1.1043942039791739;-2.799355461105442;-0.2734911192264393;-1.8385847405323912;0;-0.2795099510820641;4.322581768976317;-0.8009059286731903;-0.11189002628786193;1;22;0.2480993665077544;3
IT0776A;22;7;12;530733;5077396;1;0;51.7836591666667;17;0.04737794942209791;-0.27217689262042943;-0.8517546769492405;U;-1.1099254248068182;-0.5158747006580992;0.3975819134325026;-4.167222334145602;0.674570546017283;-0.6511654289385549;0.07007798409878252;-0.13240560024177828;2.3424517188604606;-1.4478918254515332;-0.06903852685846829;1;22;0.32958353891481323;3
IT0771A;22;7;12;506497;5072323;1;0;56.7275841666667;8;0.182401518753546;-0.12598161869145016;-0.8517546769492405;U;-1.9481577829024461;-0.5423298135123606;0.42703242553861387;-4.326276621708409;0.7018012892848204;-0.9575962190272873;-0.07007798409878252;-0.023861502338418106;2.544677766531868;-1.6031162643963368;-0.16188344228882245;1;22;0.1425364128843473;3
IT0908A;22;7;12;605371;5147216;1;0;NA;6;3.959412174376486;-0.24309178570087298;0.24564711686310386;U;NA;-0.21164090283409198;0.3534061452733356;-1.0497582979145408;0.006770239399437106;0.6320135045580096;0;-0.2783190626577071;3.2608950187014325;-0.21522716324279534;-0.07141916571565687;1;22;NA;3
IT1459A;22;7;12;487088;5047718;1;0;37.6067395833333;8;0.0437286637644912;0.24734692531769428;0.5449385151755614;S;-1.5379747855870178;-0.4100542492410531;0.29450512106111304;-4.262654906683285;1.489226874761238;-0.15321539504436607;0.14015596819756498;0.02345920236403365;1.7020692345676731;-1.3187555275058558;-0.11665130400224266;1;22;0.2148157090617368;3
IT1203A;22;7;12;488182;5043693;1;0;29.7966416666667;10;-0.029257049387642897;-0.039895819877221454;2.2076685058003256;S;-1.0852107314006152;-0.3968266928139224;0.3975819134325026;-4.135411476633039;1.960619864939236;-0.15321539504436607;0.14015596819756498;-0.030476290283095175;1.5503996988141178;-1.094397514913366;-0.10950938743067529;1;22;0.33783058688029854;3
IT0761A;22;7;12;514271;5032866;1;0;47.11109;14;-0.27375918844729213;-0.188083202693582;-0.8517546769492405;U;-1.2084540252362852;-0.3968266928139224;0.16197781658361216;-3.9127354740451072;1.99264513075775;-0.13406347066382032;0.21023395229634756;0.21528840057338083;1.0448345796356018;-0.624810976929085;-0.05237405485814717;1;22;0.29865864143361237;3
IT0742A;22;7;12;608003;5054922;1;0;25.37434;7;0.985244363427021;0.39608180626695255;-0.05364428144935366;S;-1.2775768869732083;-0.3703715799596608;0.14725256053055646;-3.2128966087687463;0.8458329671950748;-0.957596219027287;0.07007798409878252;-0.2734605027668884;0.7499215934481336;-1.0683093739142393;-0.07141916571565743;1;22;0.27871183316231163;3
IT0912A;22;7;12;512939;5004503;1;0;39.2960195833333;10;-0.3978349008059201;-0.0661775269969927;-0.8185000771367451;U;-1.3611293615495006;-0.4232818056681838;0.08835153631833392;-3.085653178718498;2.416163870972278;0.5171019582747349;0.8409358091853902;-0.2999734191772939;1.1880780300695144;-0.44349839698515425;-0.01428383314312931;1;22;0.2563710777591567;3
IT0839A;22;7;12;555209;5023987;1;0;47.4085620833333;6;-0.4197306147515603;-0.11862749659237536;0.31215631648809444;S;-2.0526211780034247;-0.31746135425113775;0.14725256053055646;-3.62643775643205;2.095700188178356;0.8043808239829212;1.1913257296793027;-0.2135115086438757;0.16009562107319686;-0.5530685891814862;-0.06427724914409272;1;22;0.128397908345451;3
IT1463A;22;7;12;547676;5052075;1;0;26.3256725;5;-0.02195847807242949;-0.16346151991200916;0.7112115142380379;S;-1.6450954410872434;-0.3703715799596611;0.1030767923713895;-3.9763571890702303;1.1005181995274502;0.1149115462832741;0.4204679045926951;-0.4101907541503327;1.3565997364623534;-0.9026496785697848;-0.11427066514505355;1;22;0.19299414234396492;3
IT1016A;22;7;12;515482;5035152;1;0;58.9928704166667;13;-0.2372663318712251;-0.15315747771664304;-0.8517546769492405;U;-1.5064980510000425;-0.370371579959661;0.1030767923713895;-4.008168046582792;1.7570652664173458;-0.13406347066382032;0.21023395229634756;0.1371795955027162;1.1965041153891565;-0.8517778036214876;0.0023806388571864234;1;22;0.22168494959935542;3
IT1251A;22;7;12;596182;5043524;1;0;72.3456279166667;9;-0.15333276174627086;-0.12434506916083339;-0.8517546769492405;U;-2.0745619072072006;-0.2777786849697459;0.11780204842444525;-3.9763571890702307;1.3534062757052001;0.3064307900887319;0.56062387279026;-0.35355522964062724;0.18537387703212183;-0.8609086529711818;-0.0666578880012792;1;22;0.1256114449096585;3
IT0997A;22;7;12;551515;5060450;1;0;42.4185004166667;12;0.2626858032208935;-0.21839046043567467;-0.8185000771367451;U;-1.2567338325319795;-0.39682669281392235;0.2061535847427791;-3.4673834688692398;0.6756294755795571;-0.42134233637200647;0.07007798409878252;-0.4624170628884908;1.803182258403376;-1.1400517616618377;-0.0071419165715646635;1;22;0.2845820026911616;3
IT1286A;22;7;12;538065;5016978;1;0;46.8464041666667;7;-0.4051334721211335;-0.21993149366935286;0.6447023146130473;U;-1.8889118301045487;-0.3835991363867917;0.07362628026527823;-3.753681186482296;2.345555756219326;0.6128615801774637;1.1913257296793027;0.026966536631843896;0.572973801735652;-0.46697772388436803;-0.054754693715336256;1;22;0.15123629010635076;3
IT2230A;22;7;12;619735;4975702;1;0;33.3969254166667;10;-0.609493468947109;-0.2397925401567856;-0.6854816778867641;U;-1.1989182321649285;-0.39682669281392247;0.029450512106111326;-4.2308440491707255;2.0746278852086215;0.6894692776996469;1.3314816978768675;-0.23206191370701001;0.5055651191785167;-1.1674443097109206;-0.04523213828658523;1;22;0.3015202104183166;3
IT2232A;22;7;12;513035;5043798;1;0;73.4718854166667;6;-0.14238490477345075;0.20862410138995363;-0.8517546769492405;U;-2.489974189956804;-0.370371579959661;0.1030767923713895;-4.008168046582792;1.7570652664173458;-0.13406347066382032;0.21023395229634756;0.1371795955027162;1.1965041153891565;-0.8517778036214876;0.0023806388571864234;1;22;0.08291210651260716;3
IT1392A;22;7;12;673588;4991023;1;0;18.6468;3;-0.6423370398655693;0.032460864666533105;0.7112115142380379;R;-1.7996209596934396;-0.47619203137670685;0.014725256053055635;-3.9445463315576688;2.5147347165352993;0.057455773141637245;1.1212477455805203;0.2795099510820641;-0.1769477917124811;-0.660029967277906;-0.019045110857507597;1;22;0.16536155503872665;3
IT0775A;22;7;12;529738;5109366;1;0;25.4476583333333;9;0.15320723349269236;0.004620758423814464;1.210030511425467;S;-1.0322712485679837;-0.7010604906379294;1.0013174116077843;-2.990220606180812;0.10065402749657948;-2.1067116818600318;0;-0.14981107818846995;3.918129673633505;-1.813125799439307;-0.1071287485734862;1;22;0.3561970291471596;3
IT0777A;22;7;12;531623;5060570;1;0;44.67608375;9;0.31377580242738734;-0.2597136134067665;-0.41944487938680175;U;-1.5933997384861591;-0.47619203137670685;0.14725256053055646;-3.7854920439948594;1.0346535176099636;-0.6511654289385549;0.07007798409878252;-0.27771676155460223;1.9127213675587211;-1.1922280436600912;-0.08332236000160036;1;22;0.2032334951580039;3
IT1385A;22;7;12;591383;5080710;1;0;27.7824429166667;9;0.2517379462480734;1.3322174480885876;-0.5192086788242876;S;-1.1197227910799086;-0.47619203137670696;1.3841740689872313;-4.167222334145602;0.19198898351129046;-1.0725077653105617;0.07007798409878252;-0.28187663433559784;3.2945993599800008;-1.699642386093106;-0.09284491543035411;1;22;0.32637025483016346;3
IT0778A;22;7;12;546188;5040703;1;0;49.9625033333333;9;-0.23361704621361837;-0.27031396157603305;-0.8185000771367451;U;-1.704997877889208;-0.34391646710539936;0.11780204842444525;-4.008168046582792;1.64537573936357;0.1149115462832741;0.4204679045926951;-0.2519122220047397;0.8426085319641952;-0.7030753999264652;-0.11665130400223994;1;22;0.18177277191691918;3
IT1104A;22;7;12;511544;5003574;1;0;57.353975;14;-0.43432775738198715;0.06664665277181707;-0.7519908775117545;U;-1.4048093951176055;-0.4232818056681838;0.11780204842444525;-2.9265988911556886;2.422703546669742;0.5171019582747349;0.8409358091853902;-0.2712121850873681;1.2891910539052174;-0.503501121283146;-0.009522555428753798;1;22;0.24541382906926795;3
IT1736A;22;7;12;493305;4987490;1;0;15.8448908333333;6;-0.4197306147515603;0.09500612643791549;2.407196104675297;R;-0.9608496828079733;-0.42328180566818385;0.13252730447750083;-2.672112031055195;1.7502232200324521;0.2681269413276402;0.4204679045926951;0.03496065319653929;1.6430866373301791;-0.6639431884277751;-0.03332894400063957;1;22;0.3825676866503065;3
IT1648A;22;7;12;509791;5063748;1;0;34.1445920833333;10;0.5254343705685762;0.20137667443961416;-0.7852454773242499;S;-1.2209932330171034;-0.4761920313767071;0.16197781658361216;-4.103600619120479;1.1688343209931658;-0.880988521505104;0;-0.0818568026934764;2.0980952445908434;-1.3474524826048953;-0.12855449828818288;1;22;0.294937080150405;3
IT2014A;22;7;12;522148;5095846;1;0;15.71885375;11;0.4962400853077226;1.9300323819270988;-0.8517546769492405;R;-0.3542573956439621;-0.7142880470650604;0.8540648510772277;-3.1174640362310604;0.29568186867888824;-1.7045212698685708;0;-0.016138816953563895;3.5389558342496166;-1.8770417448871675;-0.11189002628786171;1;22;0.7016943310446878;3
IT1865A;22;7;12;663222;4984697;1;0;14.5863770833333;6;-0.635038468550356;0.10058095967721169;2.1411593061753353;R;-0.8786315639016524;-0.5026471442309686;0.014725256053055635;-4.103600619120478;2.3137453785448066;0.34473463884982325;1.1913257296793027;0.006769481492703955;0.25278255958925855;-0.7813398229238451;-0.023806388571885773;1;22;0.41535090413295517;3
IT1650A;22;7;12;501884;5052600;1;0;37.3118933333333;8;0.09846794862859178;-0.2639251579371447;-0.7852454773242499;U;-1.5301245957547378;-0.38359913638679144;0.14725256053055646;-4.199033191658163;1.6251006059457618;-0.9575962190272873;-0.07007798409878252;0.06422155050868328;1.7273474905265989;-1.1791839731605278;-0.05237405485814989;1;22;0.21650868957180128;3
IT1646A;22;7;12;556185;4992307;1;0;27.1523783333333;7;-0.521910613164548;-0.2315040582206344;0.7777207138630283;S;-1.345046011540916;-0.5158747006580992;0.014725256053055635;-2.6721120310551947;2.950179491774971;0.24897501694709445;1.1913257296793027;-0.13201225663779292;1.0532606649552425;-0.4682821309343247;-0.05237405485814983;1;22;0.2605277203023323;3
IT1588A;22;7;12;486038;5073725;1;0;45.4694854166667;9;0.726145081736945;-0.04862563600782308;-0.5192086788242876;U;-1.6109638995379618;-0.5158747006580993;0.8393395950241721;-4.48533090927122;0.7629904325421527;-0.90014044588565;0.07007798409878252;0.10210114381626978;2.443564742696164;-1.7413834116917086;-0.130935137145372;1;22;0.199695035324488;3
IT1868A;22;7;12;641121;5002355;1;0;38.23598375;7;-0.6313891828927493;-0.2619777410212025;-0.8517546769492405;U;-1.6862941945620686;-0.47619203137670685;0.014725256053055635;-3.5628160414069265;2.4073586822530175;0.6320135045580095;0.9110137932841728;-0.11675712485788614;-0.3623216687446035;-0.7669913453743258;-0.049993416000960744;1;22;0.18520458601769937;3
IT1735A;22;7;12;500744;4982981;1;0;18.86553875;9;-0.3759391868602799;-0.20428617108735864;0.7777207138630283;U;-0.7343491688075043;-0.39682669281392247;0.1030767923713895;-2.7675446035928806;1.8391269708306477;0.2681269413276402;0.4204679045926951;-0.12330774135290756;1.5251214428551916;-0.5726346949308316;-0.06665788800127925;1;22;0.4798176376613609;3
IT2007A;22;7;12;517309;5072900;1;0;27.7068654166667;7;0.4123065151827684;-0.20012734136615204;-0.7187362776992593;U;-1.3651881635944083;-0.5423298135123606;0.4123071694855582;-4.262654906683287;0.6837277980660982;-0.880988521505104;0;-0.023861502338418106;2.4604169133354485;-1.5365915048485639;-0.17854791428914363;1;22;0.25533262716280297;3
IT1869A;22;7;12;640042;5002762;1;0;38.4884495833333;14;-0.6386877542079626;-0.2169083837320525;0.24564711686310386;U;-1.0067782007149564;-0.47619203137670685;0.014725256053055635;-3.5628160414069265;2.4073586822530175;0.6320135045580095;0.9110137932841728;-0.11675712485788614;-0.3623216687446035;-0.7669913453743258;-0.049993416000960744;1;22;0.3653943123459906;3
IT1734A;22;7;12;527093;5076422;1;0;24.0738595833333;11;0.1897000900687594;-0.2041115513289986;0.378665516113085;S;-0.7783267585198823;-0.5423298135123609;0.3975819134325026;-4.199033191658162;0.674570546017283;-0.880988521505104;0;-0.1519679592008527;2.3930082307783116;-1.487024036950223;-0.1428383314313149;1;22;0.4591736773242825;3
IT1964A;22;7;12;552350;5009273;1;0;37.968455;8;-0.4890670422460877;0.4026933745025122;1.6090857091754105;R;-1.5475219247561673;-0.47619203137670707;0.0589010242122226;-2.8629771761305656;2.8579498836270334;0.8043808239829212;1.1913257296793027;-0.030304456425508497;0.7330694228088495;-0.48915264373362594;-0.047612777143771656;1;22;0.21277459250710332;3
IT1876A;22;7;12;536341;5058970;1;0;22.8563704166667;9;0.28458151716653374;0.3521124058102583;-0.05364428144935366;S;-0.9253210625343513;-0.46296447494957615;0.16197781658361216;-3.721870328969736;0.8755324839733414;-0.6511654289385549;0.07007798409878252;-0.3460818872463244;1.8874431115997963;-1.1739663449607023;-0.04999341600095805;1;22;0.3964041281279052;3
IT1692A;22;7;12;518432;5036116;1;0;60.8078983333333;8;-0.262811331474472;-0.08948006620696662;-0.8517546769492405;U;-2.0174987981145742;-0.370371579959661;0.1030767923713895;-4.008168046582792;1.7570652664173458;-0.13406347066382032;0.21023395229634756;0.1371795955027162;1.1965041153891565;-0.8517778036214876;0.0023806388571864234;1;22;0.13298767847267987;3
